displayName,guid,type
teletexTerminalIdentifier,"bf967a4a-0de6-11d0-a285-00aa003049e2","AD Attribute"
telexNumber,"bf967a4b-0de6-11d0-a285-00aa003049e2","AD Attribute"
primaryTelexNumber,"0296c121-40da-11d1-a9c0-0000f80367c1","AD Attribute"
templateRoots,"ed9de9a0-7041-11d2-9905-0000f87a57d4","AD Attribute"
terminalServer,"6db69a1c-9422-11d1-aebd-0000f80367c1","AD Attribute"
co,"f0f8ffa7-1191-11d0-a060-00aa006c33ed","AD Attribute"
textEncodedORAddress,"a8df7489-c5ea-11d1-bbcb-0080c76670c0","AD Attribute"
timeRefresh,"ddac0cf1-af8f-11d0-afeb-00c04fd930c9","AD Attribute"
timeVolChange,"ddac0cf0-af8f-11d0-afeb-00c04fd930c9","AD Attribute"
title,"bf967a55-0de6-11d0-a285-00aa003049e2","AD Attribute"
tombstoneLifetime,"16c3a860-1273-11d0-a060-00aa006c33ed","AD Attribute"
transportAddressAttribute,"c1dc867c-a261-11d1-b606-0000f80367c1","AD Attribute"
transportDLLName,"26d97372-6070-11d1-a9c6-0000f80367c1","AD Attribute"
transportType,"26d97374-6070-11d1-a9c6-0000f80367c1","AD Attribute"
treatAsLeaf,"8fd044e3-771f-11d1-aeae-0000f80367c1","AD Attribute"
treeName,"28630ebd-41d5-11d1-a9c1-0000f80367c1","AD Attribute"
trustAttributes,"80a67e5a-9f22-11d0-afdd-00c04fd930c9","AD Attribute"
trustAuthIncoming,"bf967a59-0de6-11d0-a285-00aa003049e2","AD Attribute"
trustAuthOutgoing,"bf967a5f-0de6-11d0-a285-00aa003049e2","AD Attribute"
trustDirection,"bf967a5c-0de6-11d0-a285-00aa003049e2","AD Attribute"
trustParent,"b000ea7a-a086-11d0-afdd-00c04fd930c9","AD Attribute"
trustPartner,"bf967a5d-0de6-11d0-a285-00aa003049e2","AD Attribute"
trustPosixOffset,"bf967a5e-0de6-11d0-a285-00aa003049e2","AD Attribute"
trustType,"bf967a60-0de6-11d0-a285-00aa003049e2","AD Attribute"
uASCompat,"bf967a61-0de6-11d0-a285-00aa003049e2","AD Attribute"
uid,"0bb0fca0-1e89-429f-901a-1413894d9f59","AD Attribute"
uNCName,"bf967a64-0de6-11d0-a285-00aa003049e2","AD Attribute"
unicodePwd,"bf9679e1-0de6-11d0-a285-00aa003049e2","AD Attribute"
uniqueIdentifier,"ba0184c7-38c5-4bed-a526-75421470580c","AD Attribute"
uniqueMember,"8f888726-f80a-44d7-b1ee-cb9df21392c8","AD Attribute"
unstructuredAddress,"50950839-cc4c-4491-863a-fcf942d684b7","AD Attribute"
unstructuredName,"9c8ef177-41cf-45c9-9673-7716c0c8901b","AD Attribute"
upgradeProductCode,"d9e18312-8939-11d1-aebc-0000f80367c1","AD Attribute"
uPNSuffixes,"032160bf-9824-11d1-aec0-0000f80367c1","AD Attribute"
userAccountControl,"bf967a68-0de6-11d0-a285-00aa003049e2","AD Attribute"
userCert,"bf967a69-0de6-11d0-a285-00aa003049e2","AD Attribute"
comment,"bf967a6a-0de6-11d0-a285-00aa003049e2","AD Attribute"
userParameters,"bf967a6d-0de6-11d0-a285-00aa003049e2","AD Attribute"
userPassword,"bf967a6e-0de6-11d0-a285-00aa003049e2","AD Attribute"
userClass,"11732a8a-e14d-4cc5-b92f-d93f51c6d8e4","AD Attribute"
userPKCS12,"23998ab5-70f8-4007-a4c1-a84a38311f9a","AD Attribute"
userPrincipalName,"28630ebb-41d5-11d1-a9c1-0000f80367c1","AD Attribute"
userSharedFolder,"9a9a021f-4a5b-11d1-a9c3-0000f80367c1","AD Attribute"
userSharedFolderOther,"9a9a0220-4a5b-11d1-a9c3-0000f80367c1","AD Attribute"
userSMIMECertificate,"e16a9db2-403c-11d1-a9c0-0000f80367c1","AD Attribute"
userWorkstations,"bf9679d7-0de6-11d0-a285-00aa003049e2","AD Attribute"
uSNChanged,"bf967a6f-0de6-11d0-a285-00aa003049e2","AD Attribute"
uSNCreated,"bf967a70-0de6-11d0-a285-00aa003049e2","AD Attribute"
uSNDSALastObjRemoved,"bf967a71-0de6-11d0-a285-00aa003049e2","AD Attribute"
USNIntersite,"a8df7498-c5ea-11d1-bbcb-0080c76670c0","AD Attribute"
uSNLastObjRem,"bf967a73-0de6-11d0-a285-00aa003049e2","AD Attribute"
uSNSource,"167758ad-47f3-11d1-a9c3-0000f80367c1","AD Attribute"
validAccesses,"4d2fa380-7f54-11d2-992a-0000f87a57d4","AD Attribute"
vendor,"281416df-1968-11d0-a28f-00aa003049e2","AD Attribute"
versionNumber,"bf967a76-0de6-11d0-a285-00aa003049e2","AD Attribute"
versionNumberHi,"7d6c0e9a-7e20-11d0-afd6-00c04fd930c9","AD Attribute"
versionNumberLo,"7d6c0e9b-7e20-11d0-afd6-00c04fd930c9","AD Attribute"
volTableGUID,"1f0075fd-7e40-11d0-afd6-00c04fd930c9","AD Attribute"
volTableIdxGUID,"1f0075fb-7e40-11d0-afd6-00c04fd930c9","AD Attribute"
volumeCount,"34aaa217-b699-11d0-afee-0000f80367c1","AD Attribute"
wbemPath,"244b2970-5abd-11d0-afd2-00c04fd930c9","AD Attribute"
wellKnownObjects,"05308983-7688-11d1-aded-00c04fd8d5cd","AD Attribute"
whenChanged,"bf967a77-0de6-11d0-a285-00aa003049e2","AD Attribute"
whenCreated,"bf967a78-0de6-11d0-a285-00aa003049e2","AD Attribute"
winsockAddresses,"bf967a79-0de6-11d0-a285-00aa003049e2","AD Attribute"
wWWHomePage,"bf967a7a-0de6-11d0-a285-00aa003049e2","AD Attribute"
url,"9a9a0221-4a5b-11d1-a9c3-0000f80367c1","AD Attribute"
x121Address,"bf967a7b-0de6-11d0-a285-00aa003049e2","AD Attribute"
x500uniqueIdentifier,"d07da11f-8a3d-42b6-b0aa-76c962be719a","AD Attribute"
userCertificate,"bf967a7f-0de6-11d0-a285-00aa003049e2","AD Attribute"
unixUserPassword,"612cb747-c0e8-4f92-9221-fdd5f15b550d","AD Attribute"
uidNumber,"850fcc8f-9c6b-47e1-b671-7c654be4d5b3","AD Attribute"
gidNumber,"c5b95f0c-ec9e-41c4-849c-b46597ed6696","AD Attribute"
gecos,"a3e03f1f-1d55-4253-a0af-30c2a784e46e","AD Attribute"
unixHomeDirectory,"bc2dba12-000f-464d-bf1d-0808465d8843","AD Attribute"
loginShell,"a553d12c-3231-4c5e-8adf-8d189697721e","AD Attribute"
shadowLastChange,"f8f2689c-29e8-4843-8177-e8b98e15eeac","AD Attribute"
shadowMin,"a76b8737-e5a1-4568-b057-dc12e04be4b2","AD Attribute"
shadowMax,"f285c952-50dd-449e-9160-3b880d99988d","AD Attribute"
shadowWarning,"7ae89c9c-2976-4a46-bb8a-340f88560117","AD Attribute"
shadowInactive,"86871d1f-3310-4312-8efd-af49dcfb2671","AD Attribute"
shadowExpire,"75159a00-1fff-4cf4-8bff-4ef2695cf643","AD Attribute"
shadowFlag,"8dfeb70d-c5db-46b6-b15e-a4389e6cee9b","AD Attribute"
memberUid,"03dab236-672e-4f61-ab64-f77d2dc2ffab","AD Attribute"
memberNisNetgroup,"0f6a17dc-53e5-4be8-9442-8f3ce2f9012a","AD Attribute"
nisNetgroupTriple,"a8032e74-30ef-4ff5-affc-0fc217783fec","AD Attribute"
ipServicePort,"ff2daebf-f463-495a-8405-3e483641eaa2","AD Attribute"
ipServiceProtocol,"cd96ec0b-1ed6-43b4-b26b-f170b645883f","AD Attribute"
ipProtocolNumber,"ebf5c6eb-0e2d-4415-9670-1081993b4211","AD Attribute"
oncRpcNumber,"966825f5-01d9-4a5c-a011-d15ae84efa55","AD Attribute"
ipHostNumber,"de8bb721-85dc-4fde-b687-9657688e667e","AD Attribute"
ipNetworkNumber,"4e3854f4-3087-42a4-a813-bb0c528958d3","AD Attribute"
ipNetmaskNumber,"6ff64fcd-462e-4f62-b44a-9a5347659eb9","AD Attribute"
macAddress,"e6a522dd-9770-43e1-89de-1de5044328f7","AD Attribute"
bootParameter,"d72a0750-8c7c-416e-8714-e65f11e908be","AD Attribute"
bootFile,"e3f3cb4e-0f20-42eb-9703-d2ff26e52667","AD Attribute"
nisMapName,"969d3c79-0e9a-4d95-b0ac-bdde7ff8f3a1","AD Attribute"
nisMapEntry,"4a95216e-fcc0-402e-b57f-5971626148a9","AD Attribute"
msSFU30SearchContainer,"27eebfa2-fbeb-4f8e-aad6-c50247994291","AD Attribute"
msSFU30KeyAttributes,"32ecd698-ce9e-4894-a134-7ad76b082e83","AD Attribute"
msSFU30FieldSeparator,"a2e11a42-e781-4ca1-a7fa-ec307f62b6a1","AD Attribute"
msSFU30IntraFieldSeparator,"95b2aef0-27e4-4cb9-880a-a2d9a9ea23b8","AD Attribute"
msSFU30SearchAttributes,"ef9a2df0-2e57-48c8-8950-0cc674004733","AD Attribute"
msSFU30ResultAttributes,"e167b0b6-4045-4433-ac35-53f972d45cba","AD Attribute"
msSFU30MapFilter,"b7b16e01-024f-4e23-ad0d-71f1a406b684","AD Attribute"
msSFU30MasterServerName,"4cc908a2-9e18-410e-8459-f17cc422020a","AD Attribute"
msSFU30OrderNumber,"02625f05-d1ee-4f9f-b366-55266becb95c","AD Attribute"
msSFU30Name,"16c5d1d3-35c2-4061-a870-a5cefda804f0","AD Attribute"
msSFU30Aliases,"20ebf171-c69a-4c31-b29d-dcb837d8912d","AD Attribute"
msSFU30KeyValues,"37830235-e5e9-46f2-922b-d8d44f03e7ae","AD Attribute"
msSFU30NisDomain,"9ee3b2e3-c7f3-45f8-8c9f-1382be4984d2","AD Attribute"
msSFU30Domains,"93095ed3-6f30-4bdd-b734-65d569f5f7c9","AD Attribute"
msSFU30YpServers,"084a944b-e150-4bfe-9345-40e1aedaebba","AD Attribute"
msSFU30MaxGidNumber,"04ee6aa6-f83b-469a-bf5a-3c00d3634669","AD Attribute"
msSFU30MaxUidNumber,"ec998437-d944-4a28-8500-217588adfc75","AD Attribute"
msSFU30NSMAPFieldPosition,"585c9d5e-f599-4f07-9cf9-4373af4b89d3","AD Attribute"
msSFU30PosixMember,"c875d82d-2848-4cec-bb50-3c5486d09d57","AD Attribute"
msSFU30PosixMemberOf,"7bd76b92-3244-438a-ada6-24f5ea34381e","AD Attribute"
msSFU30NetgroupHostAtDomain,"97d2bf65-0466-4852-a25a-ec20f57ee36c","AD Attribute"
msSFU30NetgroupUserAtDomain,"a9e84eed-e630-4b67-b4b3-cad2a82d345e","AD Attribute"
msSFU30IsValidContainer,"0dea42f5-278d-4157-b4a7-49b59664915b","AD Attribute"
msSFU30CryptMethod,"4503d2a3-3d70-41b8-b077-dff123c15865","AD Attribute"
msTSProfilePath,"e65c30db-316c-4060-a3a0-387b083f09cd","AD Attribute"
msTSHomeDirectory,"5d3510f0-c4e7-4122-b91f-a20add90e246","AD Attribute"
msTSHomeDrive,"5f0a24d9-dffa-4cd9-acbf-a0680c03731e","AD Attribute"
msTSAllowLogon,"3a0cd464-bc54-40e7-93ae-a646a6ecc4b4","AD Attribute"
msTSRemoteControl,"15177226-8642-468b-8c48-03ddfd004982","AD Attribute"
msTSMaxDisconnectionTime,"326f7089-53d8-4784-b814-46d8535110d2","AD Attribute"
msTSMaxConnectionTime,"1d960ee2-6464-4e95-a781-e3b5cd5f9588","AD Attribute"
msTSMaxIdleTime,"ff739e9c-6bb7-460e-b221-e250f3de0f95","AD Attribute"
msTSReconnectionAction,"366ed7ca-3e18-4c7f-abae-351a01e4b4f7","AD Attribute"
msTSBrokenConnectionAction,"1cf41bba-5604-463e-94d6-1a1287b72ca3","AD Attribute"
msTSConnectClientDrives,"23572aaf-29dd-44ea-b0fa-7e8438b9a4a3","AD Attribute"
msTSConnectPrinterDrives,"8ce6a937-871b-4c92-b285-d99d4036681c","AD Attribute"
msTSDefaultToMainPrinter,"c0ffe2bd-cacf-4dc7-88d5-61e9e95766f6","AD Attribute"
msTSWorkDirectory,"a744f666-3d3c-4cc8-834b-9d4f6f687b8b","AD Attribute"
msTSInitialProgram,"9201ac6f-1d69-4dfb-802e-d95510109599","AD Attribute"
msTSEndpointData,"40e1c407-4344-40f3-ab43-3625a34a63a2","AD Attribute"
msTSEndpointType,"377ade80-e2d8-46c5-9bcd-6d9dec93b35e","AD Attribute"
msTSEndpointPlugin,"3c08b569-801f-4158-b17b-e363d6ae696a","AD Attribute"
msTSPrimaryDesktop,"29259694-09e4-4237-9f72-9306ebe63ab2","AD Attribute"
msTSSecondaryDesktops,"f63aa29a-bb31-48e1-bfab-0a6c5a1d39c2","AD Attribute"
msTSPrimaryDesktopBL,"9daadc18-40d1-4ed1-a2bf-6b9bf47d3daa","AD Attribute"
msTSSecondaryDesktopBL,"34b107af-a00a-455a-b139-dd1a1b12d8af","AD Attribute"
msTSProperty01,"faaea977-9655-49d7-853d-f27bb7aaca0f","AD Attribute"
msTSProperty02,"3586f6ac-51b7-4978-ab42-f936463198e7","AD Attribute"
msTSExpireDate,"70004ef5-25c3-446a-97c8-996ae8566776","AD Attribute"
msTSExpireDate2,"54dfcf71-bc3f-4f0b-9d5a-4b2476bb8925","AD Attribute"
msTSExpireDate3,"41bc7f04-be72-4930-bd10-1f3439412387","AD Attribute"
msTSExpireDate4,"5e11dc43-204a-4faf-a008-6863621c6f5f","AD Attribute"
msTSLicenseVersion,"0ae94a89-372f-4df2-ae8a-c64a2bc47278","AD Attribute"
msTSLicenseVersion2,"4b0df103-8d97-45d9-ad69-85c3080ba4e7","AD Attribute"
msTSLicenseVersion3,"f8ba8f81-4cab-4973-a3c8-3a6da62a5e31","AD Attribute"
msTSLicenseVersion4,"70ca5d97-2304-490a-8a27-52678c8d2095","AD Attribute"
msTSManagingLS,"f3bcc547-85b0-432c-9ac0-304506bf2c83","AD Attribute"
msTSManagingLS2,"349f0757-51bd-4fc8-9d66-3eceea8a25be","AD Attribute"
msTSManagingLS3,"fad5dcc1-2130-4c87-a118-75322cd67050","AD Attribute"
msTSManagingLS4,"f7a3b6a0-2107-4140-b306-75cb521731e5","AD Attribute"
msTSLSProperty01,"87e53590-971d-4a52-955b-4794d15a84ae","AD Attribute"
msTSLSProperty02,"47c77bb0-316e-4e2f-97f1-0d4c48fca9dd","AD Attribute"
"msDFSR-DisablePacketPrivacy","6a84ede5-741e-43fd-9dd6-aa0f61578621","AD Attribute"
"msDFSR-DefaultCompressionExclusionFilter","87811bd5-cd8b-45cb-9f5d-980f3a9e0c97","AD Attribute"
"msDFSR-OnDemandExclusionFileFilter","a68359dc-a581-4ee6-9015-5382c60f0fb4","AD Attribute"
"msDFSR-OnDemandExclusionDirectoryFilter","7d523aff-9012-49b2-9925-f922a0018656","AD Attribute"
"msDFSR-Options2","11e24318-4ca6-4f49-9afe-e5eb1afa3473","AD Attribute"
"msDFSR-CommonStagingPath","936eac41-d257-4bb9-bd55-f310a3cf09ad","AD Attribute"
"msDFSR-CommonStagingSizeInMb","135eb00e-4846-458b-8ea2-a37559afd405","AD Attribute"
"msDFSR-StagingCleanupTriggerInPercent","d64b9c23-e1fa-467b-b317-6964d744d633","AD Attribute"
"msDFS-Commentv2","b786cec9-61fd-4523-b2c1-5ceb3860bb32","AD Attribute"
"msDFS-GenerationGUIDv2","35b8b3d9-c58f-43d6-930e-5040f2f1a781","AD Attribute"
"msDFS-LastModifiedv2","3c095e8a-314e-465b-83f5-ab8277bcf29b","AD Attribute"
"msDFS-LinkIdentityGUIDv2","edb027f3-5726-4dee-8d4e-dbf07e1ad1f1","AD Attribute"
"msDFS-LinkPathv2","86b021f6-10ab-40a2-a252-1dc0cc3be6a9","AD Attribute"
"msDFS-LinkSecurityDescriptorv2","57cf87f7-3426-4841-b322-02b3b6e9eba8","AD Attribute"
"msDFS-NamespaceIdentityGUIDv2","200432ce-ec5f-4931-a525-d7f4afe34e68","AD Attribute"
"msDFS-Propertiesv2","0c3e5bc5-eb0e-40f5-9b53-334e958dffdb","AD Attribute"
"msDFS-SchemaMajorVersion","ec6d7855-704a-4f61-9aa6-c49a7c1d54c7","AD Attribute"
"msDFS-SchemaMinorVersion","fef9a725-e8f1-43ab-bd86-6a0115ce9e38","AD Attribute"
"msDFS-ShortNameLinkPathv2","2d7826f0-4cf7-42e9-a039-1110e0d9ca99","AD Attribute"
"msDFS-TargetListv2","6ab126c6-fa41-4b36-809e-7ca91610d48f","AD Attribute"
"msDFS-Ttlv2","ea944d31-864a-4349-ada5-062e2c614f5e","AD Attribute"
"msDS-BridgeHeadServersUsed","3ced1465-7b71-2541-8780-1e1ea6243a82","AD Attribute"
"msDS-IsUsedAsResourceSecurityAttribute","51c9f89d-4730-468d-a2b5-1d493212d17e","AD Attribute"
"msDS-ClaimPossibleValues","2e28edee-ed7c-453f-afe4-93bd86f2174f","AD Attribute"
"msDS-ClaimValueType","c66217b9-e48e-47f7-b7d5-6552b8afd619","AD Attribute"
"msDS-ClaimAttributeSource","eebc123e-bae6-4166-9e5b-29884a8b76b0","AD Attribute"
"msDS-ClaimTypeAppliesToClass","6afb0e4c-d876-437c-aeb6-c3e41454c272","AD Attribute"
"msDS-ClaimSharesPossibleValuesWith","52c8d13a-ce0b-4f57-892b-18f5a43a2400","AD Attribute"
"msDS-ClaimSharesPossibleValuesWithBL","54d522db-ec95-48f5-9bbd-1880ebbb2180","AD Attribute"
"msDS-MembersOfResourcePropertyList","4d371c11-4cad-4c41-8ad2-b180ab2bd13c","AD Attribute"
"msDS-MembersOfResourcePropertyListBL","7469b704-edb0-4568-a5a5-59f4862c75a7","AD Attribute"
"msSPP-CSVLKPid","b47f510d-6b50-47e1-b556-772c79e4ffc4","AD Attribute"
"msSPP-CSVLKPartialProductKey","a601b091-8652-453a-b386-87ad239b7c08","AD Attribute"
"msSPP-CSVLKSkuId","9684f739-7b78-476d-8d74-31ad7692eef4","AD Attribute"
"msSPP-KMSIds","9b663eda-3542-46d6-9df0-314025af2bac","AD Attribute"
"msSPP-InstallationId","69bfb114-407b-4739-a213-c663802b3e37","AD Attribute"
"msSPP-ConfirmationId","6e8797c4-acda-4a49-8740-b0bd05a9b831","AD Attribute"
"msSPP-OnlineLicense","098f368e-4812-48cd-afb7-a136b96807ed","AD Attribute"
"msSPP-PhoneLicense","67e4d912-f362-4052-8c79-42f45ba7b221","AD Attribute"
"msSPP-ConfigLicense","0353c4b5-d199-40b0-b3c5-deb32fd9ec06","AD Attribute"
"msSPP-IssuanceLicense","1075b3a1-bbaf-49d2-ae8d-c4f25c823303","AD Attribute"
"msTPM-SrkPubThumbprint","19d706eb-4d76-44a2-85d6-1c342be3be37","AD Attribute"
"msTPM-OwnerInformationTemp","c894809d-b513-4ff8-8811-f4f43f5ac7bc","AD Attribute"
"msTPM-TpmInformationForComputer","ea1b7b93-5e48-46d5-bc6c-4df4fda78a35","AD Attribute"
"msTPM-TpmInformationForComputerBL","14fa84c9-8ecd-4348-bc91-6d3ced472ab7","AD Attribute"
"msDNS-KeymasterZones","0be0dd3b-041a-418c-ace9-2f17d23e9d42","AD Attribute"
"msDNS-IsSigned","aa12854c-d8fc-4d5e-91ca-368b8d829bee","AD Attribute"
"msDNS-SignWithNSEC3","c79f2199-6da1-46ff-923c-1f3f800c721e","AD Attribute"
"msDNS-NSEC3OptOut","7bea2088-8ce2-423c-b191-66ec506b1595","AD Attribute"
"msDNS-MaintainTrustAnchor","0dc063c1-52d9-4456-9e15-9c2434aafd94","AD Attribute"
"msDNS-DSRecordAlgorithms","5c5b7ad2-20fa-44bb-beb3-34b9c0f65579","AD Attribute"
"msDNS-RFC5011KeyRollovers","27d93c40-065a-43c0-bdd8-cdf2c7d120aa","AD Attribute"
"msDNS-NSEC3HashAlgorithm","ff9e5552-7db7-4138-8888-05ce320a0323","AD Attribute"
"msDNS-NSEC3RandomSaltLength","13361665-916c-4de7-a59d-b1ebbd0de129","AD Attribute"
"msDNS-NSEC3Iterations","80b70aab-8959-4ec0-8e93-126e76df3aca","AD Attribute"
"msDNS-DNSKEYRecordSetTTL","8f4e317f-28d7-442c-a6df-1f491f97b326","AD Attribute"
"msDNS-DSRecordSetTTL","29869b7c-64c4-42fe-97d5-fbc2fa124160","AD Attribute"
"msDNS-SignatureInceptionOffset","03d4c32e-e217-4a61-9699-7bbc4729a026","AD Attribute"
"msDNS-SecureDelegationPollingPeriod","f6b0f0be-a8e4-4468-8fd9-c3c47b8722f9","AD Attribute"
"msDNS-SigningKeyDescriptors","3443d8cd-e5b6-4f3b-b098-659a0214a079","AD Attribute"
"msDNS-SigningKeys","b7673e6d-cad9-4e9e-b31a-63e8098fdd63","AD Attribute"
"msDNS-DNSKEYRecords","28c458f5-602d-4ac9-a77c-b3f1be503a7e","AD Attribute"
"msDNS-ParentHasSecureDelegation","285c6964-c11a-499e-96d8-bf7c75a223c6","AD Attribute"
"msDNS-PropagationTime","ba340d47-2181-4ca0-a2f6-fae4479dab2a","AD Attribute"
"msDNS-NSEC3UserSalt","aff16770-9622-4fbc-a128-3088777605b9","AD Attribute"
"msDNS-NSEC3CurrentSalt","387d9432-a6d1-4474-82cd-0a89aae084ae","AD Attribute"
"msAuthz-EffectiveSecurityPolicy","07831919-8f94-4fb6-8a42-91545dccdad3","AD Attribute"
"msAuthz-ProposedSecurityPolicy","b946bece-09b5-4b6a-b25a-4b63a330e80e","AD Attribute"
"msAuthz-LastEffectiveSecurityPolicy","8e1685c6-3e2f-48a2-a58d-5af0ea789fa0","AD Attribute"
"msAuthz-ResourceCondition","80997877-f874-4c68-864d-6e508a83bdbd","AD Attribute"
"msAuthz-CentralAccessPolicyID","62f29b60-be74-4630-9456-2f6691993a86","AD Attribute"
"msAuthz-MemberRulesInCentralAccessPolicy","57f22f7a-377e-42c3-9872-cec6f21d2e3e","AD Attribute"
"msAuthz-MemberRulesInCentralAccessPolicyBL","516e67cf-fedd-4494-bb3a-bc506a948891","AD Attribute"
"msDS-ClaimSource","fa32f2a6-f28b-47d0-bf91-663e8f910a72","AD Attribute"
"msDS-ClaimSourceType","92f19c05-8dfa-4222-bbd1-2c4f01487754","AD Attribute"
"msDS-ClaimIsValueSpaceRestricted","0c2ce4c7-f1c3-4482-8578-c60d4bb74422","AD Attribute"
"msDS-ClaimIsSingleValued","cd789fb9-96b4-4648-8219-ca378161af38","AD Attribute"
"msDS-GenerationId","1e5d393d-8cb7-4b4f-840a-973b36cc09c3","AD Attribute"
"msDS-PrimaryComputer","a13df4e2-dbb0-4ceb-828b-8b2e143e9e81","AD Attribute"
"msDS-IsPrimaryComputerFor","998c06ac-3f87-444e-a5df-11b03dc8a50c","AD Attribute"
"msKds-KDFAlgorithmID","db2c48b2-d14d-ec4e-9f58-ad579d8b440e","AD Attribute"
"msKds-KDFParam","8a800772-f4b8-154f-b41c-2e4271eff7a7","AD Attribute"
"msKds-SecretAgreementAlgorithmID","1702975d-225e-cb4a-b15d-0daea8b5e990","AD Attribute"
"msKds-SecretAgreementParam","30b099d9-edfe-7549-b807-eba444da79e9","AD Attribute"
"msKds-PublicKeyLength","e338f470-39cd-4549-ab5b-f69f9e583fe0","AD Attribute"
"msKds-PrivateKeyLength","615f42a1-37e7-1148-a0dd-3007e09cfc81","AD Attribute"
"msKds-RootKeyData","26627c27-08a2-0a40-a1b1-8dce85b42993","AD Attribute"
"msKds-Version","d5f07340-e6b0-1e4a-97be-0d3318bd9db1","AD Attribute"
"msKds-DomainID","96400482-cf07-e94c-90e8-f2efc4f0495e","AD Attribute"
"msKds-UseStartTime","6cdc047f-f522-b74a-9a9c-d95ac8cdfda2","AD Attribute"
"msKds-CreateTime","ae18119f-6390-0045-b32d-97dbc701aef7","AD Attribute"
"msImaging-ThumbprintHash","9cdfdbc5-0304-4569-95f6-c4f663fe5ae6","AD Attribute"
"msImaging-HashAlgorithm","8ae70db5-6406-4196-92fe-f3bb557520a7","AD Attribute"
"msDS-AllowedToActOnBehalfOfOtherIdentity","3f78c3e5-f79a-46bd-a0b8-9d18116ddc79","AD Attribute"
"msDS-ManagedPassword","e362ed86-b728-0842-b27d-2dea7a9df218","AD Attribute"
"msDS-ManagedPasswordId","0e78295a-c6d3-0a40-b491-d62251ffa0a6","AD Attribute"
"msDS-ManagedPasswordPreviousId","d0d62131-2d4a-d04f-99d9-1c63646229a4","AD Attribute"
"msDS-ManagedPasswordInterval","f8758ef7-ac76-8843-a2ee-a26b4dcaf409","AD Attribute"
"msDS-GroupMSAMembership","888eedd6-ce04-df40-b462-b8a50e41ba38","AD Attribute"
"msDS-GeoCoordinatesAltitude","a11703b7-5641-4d9c-863e-5fb3325e74e0","AD Attribute"
"msDS-GeoCoordinatesLatitude","dc66d44e-3d43-40f5-85c5-3c12e169927e","AD Attribute"
"msDS-GeoCoordinatesLongitude","94c42110-bae4-4cea-8577-af813af5da25","AD Attribute"
"msDS-TransformationRules","55872b71-c4b2-3b48-ae51-4095f91ec600","AD Attribute"
"msDS-IngressClaimsTransformationPolicy","86284c08-0c6e-1540-8b15-75147d23d20d","AD Attribute"
"msDS-EgressClaimsTransformationPolicy","c137427e-9a73-b040-9190-1b095bb43288","AD Attribute"
"msDS-TDOEgressBL","d5006229-9913-2242-8b17-83761d1e0e5b","AD Attribute"
"msDS-TDOIngressBL","5a5661a1-97c6-544b-8056-e430fe7bc554","AD Attribute"
"msDS-TransformationRulesCompiled","0bb49a10-536b-bc4d-a273-0bab0dd4bd10","AD Attribute"
"msDS-AppliesToResourceTypes","693f2006-5764-3d4a-8439-58f04aab4b59","AD Attribute"
"msDS-RIDPoolAllocationEnabled","24977c8c-c1b7-3340-b4f6-2b375eb711d7","AD Attribute"
"msDS-cloudExtensionAttribute1","9709eaaf-49da-4db2-908a-0446e5eab844","AD Attribute"
"msDS-cloudExtensionAttribute2","f34ee0ac-c0c1-4ba9-82c9-1a90752f16a5","AD Attribute"
"msDS-cloudExtensionAttribute3","82f6c81a-fada-4a0d-b0f7-706d46838eb5","AD Attribute"
"msDS-cloudExtensionAttribute4","9cbf3437-4e6e-485b-b291-22b02554273f","AD Attribute"
"msDS-cloudExtensionAttribute5","2915e85b-e347-4852-aabb-22e5a651c864","AD Attribute"
"msDS-cloudExtensionAttribute6","60452679-28e1-4bec-ace3-712833361456","AD Attribute"
"msDS-cloudExtensionAttribute7","4a7c1319-e34e-40c2-9d00-60ff7890f207","AD Attribute"
"msDS-cloudExtensionAttribute8","3cd1c514-8449-44ca-81c0-021781800d2a","AD Attribute"
"msDS-cloudExtensionAttribute9","0a63e12c-3040-4441-ae26-cd95af0d247e","AD Attribute"
"msDS-cloudExtensionAttribute10","670afcb3-13bd-47fc-90b3-0a527ed81ab7","AD Attribute"
"msDS-cloudExtensionAttribute11","9e9ebbc8-7da5-42a6-8925-244e12a56e24","AD Attribute"
"msDS-cloudExtensionAttribute12","3c01c43d-e10b-4fca-92b2-4cf615d5b09a","AD Attribute"
"msDS-cloudExtensionAttribute13","28be464b-ab90-4b79-a6b0-df437431d036","AD Attribute"
"msDS-cloudExtensionAttribute14","cebcb6ba-6e80-4927-8560-98feca086a9f","AD Attribute"
"msDS-cloudExtensionAttribute15","aae4d537-8af0-4daa-9cc6-62eadb84ff03","AD Attribute"
"msDS-cloudExtensionAttribute16","9581215b-5196-4053-a11e-6ffcafc62c4d","AD Attribute"
"msDS-cloudExtensionAttribute17","3d3c6dda-6be8-4229-967e-2ff5bb93b4ce","AD Attribute"
"msDS-cloudExtensionAttribute18","88e73b34-0aa6-4469-9842-6eb01b32a5b5","AD Attribute"
"msDS-cloudExtensionAttribute19","0975fe99-9607-468a-8e18-c800d3387395","AD Attribute"
"msDS-cloudExtensionAttribute20","f5446328-8b6e-498d-95a8-211748d5acdc","AD Attribute"
"msDS-IssuerCertificates","6b3d6fda-0893-43c4-89fb-1fb52a6616a9","AD Attribute"
"msDS-RegistrationQuota","ca3286c2-1f64-4079-96bc-e62b610e730f","AD Attribute"
